,name,province,climate_id,station_id,wmo_id,tc_id,latitude_decimal_degrees,longitude_decimal_degrees,latitude,longitude,elevation_m,start_date,end_date,T_high_avg_nan,T_min_nan,T_low_avg_nan,T_max_nan,period_T_low_nan,period_T_high_nan,T_min_year_nan,day_nan,T_max_year_nan,month_nan,n_almanac_rows
10105,SAINT-GERMAIN-DE-GRANTHAM,QUEBEC,7027470,47587,71967.0,MSI,45.83,-72.54,454931200.0,-723213100.0,85.0,2008.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10105
10106,SAINT-LOUIS,QUEBEC,7027490,43191,,MLI,45.87,-73.0,455212018.0,-730016319.0,31.0,2005.0,2007.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10106
10107,ST LUDGER,QUEBEC,7027516,5500,,,45.75,-70.68,454500000.0,-704100000.0,335.0,1964.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10107
10108,STE MADELEINE,QUEBEC,7027517,5501,,,45.62,-73.13,453700000.0,-730800000.0,30.0,1979.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10108
10109,ST MALO D AUCKLAND,QUEBEC,7027520,5502,,,45.2,-71.5,451200000.0,-713000000.0,564.0,1949.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10109
10110,STE MARTINE,QUEBEC,7027540,5503,,,45.22,-73.85,451300000.0,-735100000.0,38.1,1963.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10110
10111,ST MATHIAS,QUEBEC,7027550,5504,,,45.3,-71.4,451800000.0,-712400000.0,,1973.0,1975.0,366.0,366.0,366.0,366.0,1.0,1.0,366.0,1.0,366.0,1.0,10111
10112,ST MATHIEU LAPRAIRIE,QUEBEC,7027560,5505,,,45.35,-73.53,452100000.0,-733200000.0,30.5,1948.0,1982.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10112
10113,SAINT-MICHEL-DE-NAPIERVILLE,QUEBEC,7027570,42604,,MSX,45.19,-73.62,451113000.0,-733727000.0,59.0,2004.0,2006.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10113
10114,ST NAZAIRE,QUEBEC,7027588,5506,,,45.73,-72.62,454400000.0,-723700000.0,68.6,1973.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10114
10115,ST ODILON,QUEBEC,7027593,5507,,,46.35,-70.65,462100000.0,-703900000.0,358.1,1965.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10115
10116,ST PIERRE BAPTISTE,QUEBEC,7027653,5508,,,46.2,-71.63,461200000.0,-713800000.0,289.6,1965.0,1982.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10116
10117,ST PIERRE DE BROUGHTON,QUEBEC,7027656,5509,,,46.25,-71.22,461500000.0,-711300000.0,365.8,1965.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10117
10118,ST PROSPER,QUEBEC,7027660,5510,,,46.22,-70.5,461300000.0,-703000000.0,281.9,1963.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10118
10119,ST REMI,QUEBEC,7027690,5511,,,45.28,-73.6,451700000.0,-733600000.0,53.3,1963.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10119
10120,ST ROMUALD,QUEBEC,7027700,5512,,,46.77,-71.22,464600000.0,-711300000.0,38.1,1963.0,1968.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10120
10121,STE ROSALIE,QUEBEC,7027718,5513,,,45.62,-72.87,453700000.0,-725200000.0,42.7,1968.0,1982.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10121
10122,SAINTE-SABINE,QUEBEC,7027720,42012,,MSB,45.22,-73.02,451324000.0,-730124000.0,49.0,2003.0,2006.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10122
10123,ST SEBASTIEN,QUEBEC,7027725,5514,,,45.77,-70.95,454600000.0,-705700000.0,442.0,1963.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10123
10124,ST SEBASTIEN CDA FE,QUEBEC,7027730,5515,,,45.13,-73.15,450800000.0,-730900000.0,61.0,1960.0,1962.0,366.0,366.0,366.0,366.0,29.0,29.0,366.0,29.0,366.0,29.0,10124
10125,ST SEVERIN,QUEBEC,7027733,5516,,,46.33,-71.05,462000000.0,-710300000.0,442.0,1964.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10125
10126,STE SOPHIE,QUEBEC,7027737,5517,,,46.15,-71.7,460900000.0,-714200000.0,312.4,1965.0,1985.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10126
10127,ST SYLVESTRE,QUEBEC,7027740,5518,,,46.33,-71.12,462000000.0,-710700000.0,457.2,1957.0,1964.0,366.0,366.0,366.0,366.0,30.0,30.0,366.0,30.0,366.0,30.0,10127
10128,ST THEOPHILE,QUEBEC,7027750,5519,,,45.93,-70.48,455600000.0,-702900000.0,395.0,1950.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128
10129,ST VALERIEN,QUEBEC,7027772,5520,,,45.57,-72.67,453400000.0,-724000000.0,91.0,1968.0,1994.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129
10130,STE VICTOIRE,QUEBEC,7027780,5521,,,45.95,-73.08,455700000.0,-730500000.0,22.9,1957.0,1960.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10130
10131,ST WENCESLAS,QUEBEC,7027783,5522,,,46.17,-72.33,461000000.0,-722000000.0,83.8,1979.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10131
10132,ST ZACHARIE,QUEBEC,7027785,5523,,,46.12,-70.38,460700000.0,-702300000.0,480.1,1965.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10132
10133,ST ZEPHIRIN,QUEBEC,7027787,5524,,,46.07,-72.58,460400000.0,-723500000.0,51.8,1975.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10133
10134,SAWYERVILLE,QUEBEC,7027800,5525,,,45.33,-71.57,452000000.0,-713400000.0,276.5,1952.0,1981.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10134
10135,SAWYERVILLE NORD,QUEBEC,7027802,5526,,,45.37,-71.53,452200000.0,-713200000.0,345.9,1961.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10135
10136,SCOTT,QUEBEC,7027840,5527,,,46.5,-71.08,463000000.0,-710500000.0,144.8,1950.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10136
10137,SHERBROOKE,QUEBEC,7028120,5528,,,45.4,-71.9,452400000.0,-715400000.0,181.4,1900.0,1972.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10137
10138,SHERBROOKE,QUEBEC,7028121,5529,,,45.37,-71.93,452200000.0,-715600000.0,254.5,1975.0,1985.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10138
10139,SHERBROOKE,QUEBEC,7028123,48371,71610.0,YSC,45.44,-71.69,452619000.0,-714129000.0,241.4,2009.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10139
10140,SHERBROOKE A,QUEBEC,7028124,5530,71610.0,YSC,45.43,-71.68,452600000.0,-714100000.0,241.4,1962.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10140
10141,SHERBROOKE A,QUEBEC,7028126,30171,,GSC,45.43,-71.68,452600000.0,-714100000.0,241.4,2004.0,2010.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10141
10142,SHERBROOKE (UNIVERSITE),QUEBEC,7028128,5531,,,45.38,-71.93,452300000.0,-715600000.0,244.1,1972.0,1975.0,366.0,1.0,366.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10142
10143,SOREL,QUEBEC,7028200,5532,,,46.03,-73.12,460200000.0,-730700000.0,14.6,1914.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10143
10144,SOUTH DURHAM,QUEBEC,7028210,5533,,,45.62,-72.28,453700000.0,-721700000.0,195.1,1966.0,1967.0,366.0,301.0,366.0,302.0,246.0,246.0,301.0,246.0,302.0,246.0,10144
10145,SOUTH DURHAM,QUEBEC,7028211,5534,,,45.63,-72.35,453800000.0,-722100000.0,190.5,1968.0,1981.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10145
10146,SOUTH SHORE CANAL,QUEBEC,7028215,10235,,,45.46,-73.5,452733000.0,-733010000.0,11.4,,,,,,,,,,,,,10146
10147,STANHOPE,QUEBEC,7028240,5535,,,45.02,-71.78,450100000.0,-714700000.0,388.6,1954.0,1984.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10147
10148,STANSTEAD,QUEBEC,7028280,5536,,,45.02,-72.1,450100000.0,-720600000.0,320.0,1948.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10148
10149,SUTTON,QUEBEC,7028290,5537,,,45.12,-72.62,450700000.0,-723700000.0,180.4,1960.0,1972.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10149
10150,SUTTON,QUEBEC,7028292,5538,,,45.07,-72.68,450400000.0,-724100000.0,243.8,1978.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10150
10151,SUTTON 2,QUEBEC,7028293,9036,,,45.08,-72.7,450500000.0,-724200000.0,290.0,,,,,,,,,,,,,10151
10152,SUTTON JONCTION,QUEBEC,7028295,5539,,,45.15,-72.63,450900000.0,-723800000.0,213.4,1963.0,1985.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10152
10153,SUTTON JUNCTION (AUT),QUEBEC,7028296,5540,,,45.15,-72.58,450900000.0,-723500000.0,238.0,1971.0,1986.0,366.0,45.0,366.0,43.0,41.0,41.0,45.0,41.0,43.0,41.0,10153
10154,THETFORD MINES,QUEBEC,7028440,5541,,,46.07,-71.32,460400000.0,-711900000.0,310.9,1922.0,1965.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10154
10155,THETFORD MINES,QUEBEC,7028441,5542,,,46.1,-71.35,460600000.0,-712100000.0,381.0,1960.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155
10156,THETFORD MINES RCS,QUEBEC,7028442,45309,71494.0,MTH,46.05,-71.27,460257002.0,-711558004.0,430.0,2006.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10156
10157,UPTON,QUEBEC,7028570,5543,,,45.65,-72.68,453900000.0,-724100000.0,61.0,1968.0,1982.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10157
10158,VALCOURT,QUEBEC,7028580,5544,,,45.48,-72.32,452900000.0,-721900000.0,205.7,1968.0,1982.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10158
10159,VALLEE JONCTION,QUEBEC,7028676,5545,,,46.38,-70.93,462300000.0,-705600000.0,152.4,1965.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10159
10160,VALLEYFIELD,QUEBEC,7028680,5562,,,45.28,-74.1,451700000.0,-740600000.0,45.7,1952.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10160
10161,VALLEYFIELD (ECLUSE),QUEBEC,7028682,10952,,WVE,45.23,-74.1,451400000.0,-740600000.0,46.3,1994.0,1995.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10161
10162,VAL RACINE,QUEBEC,7028695,5563,,,45.48,-71.07,452900000.0,-710400000.0,495.0,1962.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10162
10163,VERCHERES,QUEBEC,7028700,5564,,,45.77,-73.37,454600000.0,-732200000.0,21.0,1963.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10163
10164,VICTORIAVILLE,QUEBEC,7028720,5565,,,46.05,-71.97,460300000.0,-715800000.0,137.2,1949.0,1984.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10164
10165,BEAUCEVILLE,QUEBEC,7028754,26777,71323.0,WHV,46.21,-70.79,461218000.0,-704706000.0,229.2,1994.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10165
10166,VIMY RIDGE,QUEBEC,7028770,5566,,,46.0,-71.42,460000000.0,-712500000.0,365.8,1965.0,1978.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10166
10167,WARDEN,QUEBEC,7028890,5567,,,45.38,-72.5,452300000.0,-723000000.0,198.1,1968.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10167
10168,WATOPEKA,QUEBEC,7028900,5568,,,45.63,-71.75,453800000.0,-714500000.0,152.4,1942.0,1968.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10168
10169,WEST DITTON,QUEBEC,7028906,5569,,,45.4,-71.3,452400000.0,-711800000.0,512.0,1965.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10169
10170,WOBURN,QUEBEC,7028945,5570,,,45.38,-70.87,452300000.0,-705200000.0,434.3,1965.0,1966.0,366.0,366.0,366.0,366.0,152.0,152.0,366.0,152.0,366.0,152.0,10170
10171,WOBURN,QUEBEC,7028946,5571,,,45.38,-70.87,452300000.0,-705200000.0,396.0,1973.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10171
10172,SHERBROOKE,QUEBEC,7028A18,9027,71610.0,WSC,45.4,-71.88,452400000.0,-715300000.0,170.0,,,,,,,,,,,,,10172
10173,COTE-STE-CATHERINE,QUEBEC,702A9MD,10949,,WCS,45.42,-73.57,452500000.0,-733400000.0,16.6,1994.0,1995.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10173
10174,DAVELUYVILLE,QUEBEC,702A9ND,5297,,,46.18,-72.2,461100000.0,-721200000.0,83.8,1966.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10174
10175,EATON,QUEBEC,702BC0E,5298,,,45.37,-71.6,452200000.0,-713600000.0,,1973.0,1975.0,366.0,366.0,366.0,366.0,1.0,1.0,366.0,1.0,366.0,1.0,10175
10176,FABREVILLE,QUEBEC,702BL09,5299,,,45.58,-73.82,453500000.0,-734900000.0,30.5,1977.0,1984.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10176
10177,LAC MEMPHREMAGOG,QUEBEC,702CFGG,10801,,WTT,45.27,-72.17,451600000.0,-721000000.0,208.7,1994.0,2015.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10177
10178,MONTREAL BOTANICAL GDNS,QUEBEC,702EBDA,8323,,,45.57,-73.57,453400000.0,-733400000.0,54.9,,,,,,,,,,,,,10178
10179,MONTREAL CBC-TV,QUEBEC,702EBDC,8324,,,45.5,-73.6,453000000.0,-733600000.0,221.0,,,,,,,,,,,,,10179
10180,MONTREAL CMC,QUEBEC,702EKD3,9009,,WAO,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10180
10181,QUEBEC FORECAST OFFICE,QUEBEC,702F295,9061,,WUL,45.5,-73.68,453000000.0,-734100000.0,,,,,,,,,,,,,,10181
10182,ST BENOIT DU LAC,QUEBEC,702F9J0,8325,,,45.17,-72.32,451000000.0,-721900000.0,249.9,,,,,,,,,,,,,10182
10183,MONTREAL RSB,QUEBEC,702FB95,10672,,,45.5,-73.68,453000000.0,-734100000.0,29.1,,,,,,,,,,,,,10183
10184,STE-ANNE-DE-BELLEVUE 1,QUEBEC,702FHL8,10873,71377.0,WVQ,45.43,-73.93,452538000.0,-735545000.0,39.0,1993.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10184
10185,ST-ANICET 1,QUEBEC,702FQLF,10982,71712.0,WBZ,45.12,-74.29,450715000.0,-741722000.0,49.1,1994.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10185
10186,ST CAMILLE WOLFE,QUEBEC,702FR30,5300,,,45.67,-71.73,454000000.0,-714400000.0,268.2,1975.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10186
10187,ST FRANCOIS DE LAVAL,QUEBEC,702G266,5302,,,45.67,-73.58,454000000.0,-733500000.0,15.2,1973.0,1985.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10187
10188,SAWYER BROOK,QUEBEC,702GGR7,5301,,,45.33,-71.62,452000000.0,-713700000.0,,1973.0,1973.0,366.0,366.0,366.0,366.0,2.0,2.0,366.0,2.0,366.0,2.0,10188
10189,SHERMAN BROOK NORTH,QUEBEC,702HACH,5303,,,45.45,-71.5,452700000.0,-713000000.0,,1973.0,1975.0,366.0,366.0,366.0,366.0,1.0,1.0,366.0,1.0,366.0,1.0,10189
10190,SUTTON VALLEY (CHEF),QUEBEC,702HB98,10736,,,45.07,-72.67,450400000.0,-724000000.0,245.0,,,,,,,,,,,,,10190
10191,STATTON BROOK NORTH,QUEBEC,702HBHA,5304,,,45.42,-71.48,452500000.0,-712900000.0,,1973.0,1981.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10191
10192,SUCKER POND NORTH,QUEBEC,702HBHG,5305,,,45.3,-71.6,451800000.0,-713600000.0,,1973.0,1981.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10192
10193,SUTTON RIDGE (CHEF),QUEBEC,702HBR7,10735,,,45.08,-72.55,450500000.0,-723300000.0,793.0,,,,,,,,,,,,,10193
10194,EATON RIVER NORTH,QUEBEC,702K30E,5306,,,45.23,-71.5,451400000.0,-713000000.0,,1973.0,1981.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,10194
10195,ECOLE DE VOILE DE LACHINE,QUEBEC,702KL0P,10946,,WEN,45.43,-73.7,452600000.0,-734200000.0,17.0,,,,,,,,,,,,,10195
10196,L'ACADIE,QUEBEC,702LED4,10843,71372.0,WIZ,45.29,-73.35,451738000.0,-732058000.0,43.8,1994.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10196
10197,LENNOXVILLE,QUEBEC,702MKGR,10870,,WXX,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10197
10198,LAUZON (AUT),QUEBEC,702MKNL,10248,,WLU,46.83,-71.16,464955000.0,-710931000.0,20.0,1994.0,2007.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10198
10199,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,QUEBEC,702S002,30174,71627.0,YUL,45.47,-73.75,452800000.0,-734500000.0,35.7,,,,,,,,,,,,,10199
10200,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,QUEBEC,702S006,30165,71183.0,WTQ,45.47,-73.74,452804000.0,-734430000.0,32.1,2002.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200
10201,ANGERS,QUEBEC,7030170,5574,,,45.55,-75.55,453300000.0,-753300000.0,91.0,1962.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10201
10202,ARUNDEL,QUEBEC,7030310,5575,,,45.95,-74.62,455700000.0,-743700000.0,191.4,1963.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10202
10203,AYLWIN,QUEBEC,7030393,8367,,,45.55,-75.82,453300000.0,-754900000.0,,,,,,,,,,,,,,10203
10204,BARK LAKE,QUEBEC,7030447,5576,,,46.5,-75.33,463000000.0,-752000000.0,364.2,1912.0,1929.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10204
10205,BARRAGE MERCIER,QUEBEC,7030457,5577,,,46.72,-75.98,464300000.0,-755900000.0,236.2,1927.0,1980.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10205
10206,BARRAGE MITCHINAMECUS,QUEBEC,7030462,5578,,,47.22,-75.17,471300000.0,-751000000.0,390.1,1941.0,1967.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10206
10207,BARRIERE QUINN,QUEBEC,7030475,5579,,,46.72,-76.07,464300000.0,-760400000.0,256.3,1963.0,1973.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10207
10208,BELL FALLS,QUEBEC,7030640,5580,,,45.77,-74.68,454600000.0,-744100000.0,121.9,1919.0,1994.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10208
10209,BITTABEE DAM,QUEBEC,7030803,8368,,,46.72,-75.9,464300000.0,-755400000.0,225.6,,,,,,,,,,,,,10209
10210,BLANCHE,QUEBEC,7030810,5581,,,45.75,-75.33,454500000.0,-752000000.0,213.0,1974.0,1994.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10210
10211,BRODTKORB,QUEBEC,7030838,9019,,,46.57,-76.65,463400000.0,-763900000.0,381.0,,,,,,,,,,,,,10211
10212,BRYSON,QUEBEC,7030868,8369,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10212
10213,BUCKINGHAM,QUEBEC,7030874,5582,,,45.58,-75.42,453500000.0,-752500000.0,137.2,1960.0,1985.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10213
10214,BARRIERE DIX MILLES,QUEBEC,7030DG1,8366,,,46.65,-74.77,463900000.0,-744600000.0,294.4,,,,,,,,,,,,,10214
10215,BARRAGE LUDGER,QUEBEC,7030DN5,9017,,,46.12,-74.28,460700000.0,-741700000.0,411.0,,,,,,,,,,,,,10215
10216,BARRAGE DES CEDRES,QUEBEC,7030M51,9018,,,46.1,-75.65,460600000.0,-753900000.0,206.0,,,,,,,,,,,,,10216
10217,CAHILL LAKE,QUEBEC,7031010,8370,,,46.2,-77.02,461200000.0,-770100000.0,190.5,,,,,,,,,,,,,10217
10218,CALDWELL DEPOT,QUEBEC,7031014,8371,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10218
10219,CAMP EDPHY,QUEBEC,7031015,8372,,,46.02,-74.2,460100000.0,-741200000.0,312.4,,,,,,,,,,,,,10219
10220,CAMP TAMARACOUTA,QUEBEC,7031017,5583,,,45.83,-74.2,455000000.0,-741200000.0,281.9,1971.0,1987.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10220
10221,CHARTERIS,QUEBEC,7031315,5584,,,45.68,-76.43,454100000.0,-762600000.0,168.0,1980.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221
10222,CHATHAM-BROWNSBURG,QUEBEC,7031320,43190,,MBB,45.62,-74.41,453723080.0,-742439020.0,75.0,2004.0,2007.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10222
10223,CHELSEA,QUEBEC,7031360,5585,,,45.52,-75.78,453100000.0,-754700000.0,112.5,1927.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10223
10224,CHENEVILLE,QUEBEC,7031375,5586,,,45.9,-75.08,455400000.0,-750500000.0,222.5,1964.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10224
10225,CHUTE ST PHILIPPE,QUEBEC,7031636,5587,,,46.65,-75.25,463900000.0,-751500000.0,251.5,1972.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10225
10226,DUHAMEL,QUEBEC,7032230,53798,,MUD,47.33,-79.35,471957051.0,-792053009.0,228.0,,,,,,,,,,,,,10226
10227,DUHAMEL LAC LONG,QUEBEC,7032243,8373,,,46.87,-75.07,465200000.0,-750400000.0,,,,,,,,,,,,,,10227
10228,EAGLE DEPOT,QUEBEC,7032276,8374,,,46.27,-76.32,461600000.0,-761900000.0,274.3,,,,,,,,,,,,,10228
10229,FERME NEUVE,QUEBEC,7032370,5588,,,46.7,-75.45,464200000.0,-752700000.0,213.4,1957.0,1985.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229
10230,FORT COULONGE,QUEBEC,7032440,5589,,,45.82,-76.75,454900000.0,-764500000.0,106.7,1948.0,1989.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10230
10231,GATINEAU,QUEBEC,7032680,5590,,,45.48,-75.65,452900000.0,-753900000.0,48.8,1953.0,1973.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10231
10232,GATINEAU A,QUEBEC,7032681,8375,,YND,45.52,-75.57,453100000.0,-753400000.0,64.3,1981.0,2012.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10232
10233,OTTAWA GATINEAU A,QUEBEC,7032682,50719,,YND,45.52,-75.56,453118000.0,-753349000.0,64.3,2012.0,2015.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10233
10234,OTTAWA GATINEAU A,QUEBEC,7032685,53001,,YND,45.52,-75.56,453118000.0,-753349000.0,64.3,2014.0,2015.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10234
10235,GRANDVIEW,QUEBEC,7032888,8376,,,45.58,-76.08,453500000.0,-760500000.0,204.2,,,,,,,,,,,,,10235
10236,HALFWAY DEPOT,QUEBEC,7032980,8377,,,47.52,-74.87,473100000.0,-745200000.0,419.1,,,,,,,,,,,,,10236
10237,HARRINGTON,QUEBEC,7032990,43192,,MHN,45.8,-74.64,454752030.0,-743839080.0,168.0,2004.0,2006.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,10237
10238,HARRINGTON FOREST FARM,QUEBEC,7032997,5591,,,45.85,-74.63,455100000.0,-743800000.0,182.9,1963.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10238
10239,HIGH FALLS,QUEBEC,7033120,5592,,,45.85,-75.65,455100000.0,-753900000.0,189.0,1933.0,1972.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10239
